-1.294687331663083030e-02,-2.515741710355830912e-02,-1.699518298663834498e-02,5.334816703033790075e-02,-5.665366173817279472e-02,2.926640303322563391e-02,2.810286075441419118e-02,2.558939210322175306e-02,-2.803123016998312553e-02,-2.905513469407204619e-02,2.115902733291423476e-02,4.598569216451002528e-02,-6.008361308879400092e-02,5.216252153316069257e-02,-1.325449547558479706e-02,2.667690145008154781e-02,2.429286740089233246e-02,-4.564728787215398265e-02,-2.404137095745664462e-02,-5.691939557510525965e-02,1.195782710200575917e-03,3.479688986071507312e-02,-7.915828727026216760e-03,2.113085957471533965e-02,-1.521005558503367439e-02,-4.193025775868359541e-03,1.602182847681122776e-02,-6.015263127387233955e-02,-1.464517385206116039e-02,-1.590493854751865582e-02,-4.976311211303879878e-02,1.843695677236532188e-02,-4.953705269847184789e-02,-1.691099522094493407e-02,4.764503433832013857e-02,5.131552459785681912e-04,4.194945185378437524e-02,-6.881810310280210563e-02,5.411091885879489721e-02,-1.129261070440748353e-02,4.863503425705226202e-02,-3.925536640769759084e-02,3.863435417299476010e-02,3.834816795183346866e-02,8.212540379271790134e-03,4.166048853292583093e-02,9.552450645210030025e-03,7.119606050245457646e-03,5.180073490853371460e-02,4.985519208193722740e-02,2.712462059000083150e-02,3.632823496159697657e-02,-5.114944218191463943e-02,3.266986822505340421e-02,5.173560965847836396e-02,3.677769935554214831e-02,9.098787060098230753e-03,2.889336441064409289e-02,-1.653689685295311670e-02,5.588395717628574788e-02,6.277866307841569946e-03,6.076573428491525986e-02,8.141089612427385505e-03,-7.303079133223945585e-02,-8.412428936165054771e-03,-5.062043505855047532e-02,-5.573006811109154808e-03,3.046080720446426530e-03,3.409080568314968446e-02,-3.842503710089760494e-02,2.727672249246141864e-02,-6.931766453042390030e-02,1.171862834175896664e-02,9.181493757286248239e-03,-5.830690292848379752e-02,8.725127067211610682e-04,4.001925239673218698e-02,-1.657001397214017541e-02,6.327984401077256515e-02,1.086268230607188336e-02,4.375960470528793278e-02,-3.830786814587339856e-02,2.737894209414351923e-02,1.196954673980379739e-02,2.646335049309903042e-02,-1.102020388293658594e-02,5.068781609695315049e-02,-3.291203218966640143e-02,-2.414534269460641772e-02,-4.359161603598406265e-02,4.660195858537830721e-02,5.585120041324723172e-02,-3.252757352627210635e-02,-2.763252695011998369e-02,-2.493802716662691689e-03,-1.636757292076919390e-02,-1.092057485869363589e-02,-1.708406939065780505e-02,-5.549756903859132118e-02,2.091106215936520615e-02,5.857104105122933058e-02,-5.123805954305895444e-02,-4.364992974846206020e-02,-3.568357572444493669e-02,-4.206229305350404056e-04,-4.812592474568044149e-02,-8.879375897626915620e-03,-2.074051757838737270e-02,-5.532845551575127363e-02,-9.902838630979009238e-03,8.111465628763124894e-03,-2.365139942400723908e-02,3.589200364447794195e-02,3.034962098090492402e-02,3.786836484347400750e-02,6.911944064134467602e-02,3.905704852689612094e-02,4.868002607292040707e-02,-3.129806626816303977e-02,-3.003155705018149824e-02,-3.799167657075094851e-02,-2.965482861384610702e-02,1.999466268312452555e-02,3.291535210398681410e-02,1.914618121088696584e-02,-2.444329490263842664e-02,-7.779928839777631999e-02,2.501738611232278905e-02,4.606519139483806341e-02,-3.304015149964090875e-02,-4.632348322792632250e-04,-6.173501409311617227e-03,-8.725340339703877707e-03,-3.465379381778060236e-02,6.421508913342970082e-02,-3.180583255872774379e-02,-2.220410708218792384e-02,-2.271941263196301797e-02,-3.341343128856288230e-02,2.568125049214394287e-02,2.473061280425359332e-02,2.632156937818796311e-02,8.777834854680699461e-03,2.283772893856438058e-02,1.801690802026253285e-02,-3.297119679959692549e-03,-7.012064211609701260e-03,-4.107620514285896529e-02,-1.253542850145122206e-02,-1.951217170739960940e-02,-1.329722116770014687e-02,-3.174468899700533947e-02,1.085915248960725270e-02,5.877974817036430571e-02,-1.267640820983232004e-02,-1.157220277287549295e-02,-8.345530725708417280e-03,2.743719125028949019e-02,6.917709851932781449e-03,2.887707957367960376e-02,4.964215233040392659e-03,2.959737481460747444e-02,3.174280560468626528e-02,-7.045422435078638884e-03,-6.918714102710309122e-02,3.006629629497232364e-02,1.784621861455754077e-02,1.138114362891210624e-02,-2.413449042459935370e-02,6.644617998494223299e-02,-5.062178038328125906e-02,-4.769280660901666601e-03,2.824401558567388518e-02,5.446441839005007612e-02,3.142584687838127083e-02,-2.722501429257755817e-02,6.351976732704290966e-03,-1.859477982986578251e-02,-6.181722085342774425e-02,-1.799044430172243997e-02,1.261307893342471925e-02,-5.306483888945964225e-04,-5.016311125585416059e-02,-2.757260772661998538e-02,-2.097981361900724297e-04,6.903024152092131216e-02,2.905030676247647575e-02,-4.371003719327829634e-02,2.595407420609732469e-03,-5.183387970994809968e-03,-1.185813862538223108e-02,-4.660602117191114252e-02,-6.558926897776971854e-02,-3.989676074952847040e-02,-4.220382710572171542e-02,4.902732603909985311e-03,-4.920051935248974384e-02,-3.955077803654698243e-02,4.347490902831387116e-02,-2.325740038821168601e-02,4.886975779487873900e-02,-8.837305893101349979e-03,1.155711449890189924e-02,-4.595531019053388649e-02,5.701782091254028323e-02,-6.348310417156899366e-02,-7.045762729883794928e-02,5.523297306064969825e-02,-3.178971090098173247e-02,-4.426232400771717979e-02,5.065347198146825242e-02,-4.591483952539659324e-02,6.669375183715808364e-04,7.600630358072851464e-03,6.508740585982883582e-03,-6.266496566559205672e-03,5.157293166051953731e-02,5.388830687773593642e-02,-1.891411299269101648e-02,9.659034528859085367e-03,-2.988806400637001107e-02,4.079297024276053022e-04,-1.246764058836503063e-02,-4.115291571177948776e-02,1.789981677536385540e-02,4.715652207938359625e-02,-2.395017931502757894e-02,-3.470826566542666719e-02,-1.194147026840518960e-02,4.354025408734291114e-02,-1.795928107816058619e-02,-4.383923865558686517e-02,1.930514709755831379e-02,2.005907883217431312e-02,-1.303229176622938690e-02,-3.993727370232115492e-02,-2.129786265049049207e-02,1.952553491881869191e-02,3.866990285918182890e-02,2.305130704147844052e-03,3.071460151246747927e-02,-3.789960527339018143e-02,-7.038589335054729057e-02,1.413204190503732603e-02,2.391206551527051694e-02,-3.630106681700035615e-02,-3.903609150733508559e-02,4.755997157992779972e-02,1.088798199794671108e-02,3.514022667448604698e-02,-3.252869344158226123e-02,-3.552403684382881427e-02,6.120023697524583361e-02,-2.595115601392375404e-02,2.660042712948533158e-02,4.968112939297981631e-03,1.721403536448748092e-02,-1.010566246763986700e-03,-3.563138039328797579e-02,-3.573496869520380315e-02,1.599704916946059416e-02,-3.553503734247142470e-02,5.267518299569692170e-02,1.510352600258928202e-02,3.229052909425529638e-02,1.567617847876155018e-02,-3.688969148007805593e-02,-2.415542482020240685e-03,4.346297128092792977e-02,1.157579298593727768e-02,-5.739800480322194975e-02,-3.573629013544356997e-02,3.487246812266293124e-03,1.316292711005390484e-02,-2.727040526594141576e-02,-4.766416175119182058e-03,-1.899556289241379620e-02,2.375127464722127241e-02,-2.167673703769453994e-02,6.229288190257011026e-02,4.157885868473514684e-02,7.357220448557601211e-02,-5.101253749875361149e-02,-3.501681628380901024e-02,-5.610191492038507644e-02,5.959919993043648768e-04,9.133380525230281113e-03,-2.382845693858856584e-02,1.052170425951558762e-02,-1.604451965380087122e-02,3.438018979610759501e-02,-5.059356179542211923e-02,-3.702729152040269006e-02,1.067604619819636017e-02,-3.166233259423677920e-02,2.732160806519766741e-02,-6.980046538034694048e-02,3.727111629146222932e-03,1.319548502401992653e-02,-4.105371412982965207e-02,3.933075925714230731e-02,-2.670737315974977544e-02,-4.916083897787350970e-02,1.638215860373100005e-02,-1.918260142655551625e-03,1.567444498497826870e-03,-4.858839014785718870e-03,-1.310527265965570620e-02,-1.131355731679408805e-03,-3.674438333863683931e-02,2.740163903244964214e-02,-4.833435654316090013e-02,-2.268233141373937264e-02,-7.385145439012003044e-02,8.578074734437462654e-04,-2.032591864118361152e-02,2.047871623603947713e-02,-2.768088709180766688e-02,1.559100419200987360e-02,1.150682757441412983e-02,6.851499699797179710e-02,6.579377653971084372e-02,4.887046582326098204e-02,3.952236901465023405e-02,3.415216594061288441e-02,5.370228942960302010e-02,-5.257041869761385627e-02,2.275169223623203785e-02,6.690525295095040015e-02,4.392347801039301475e-02,-4.182591960128830694e-02,-3.081481963610556863e-03,-3.916659733170652774e-02,4.038988366454918100e-02,2.947808085003142658e-03,-1.980352589255480328e-02,2.152164671572179278e-02,-5.652291619585772531e-02,3.135476822362171651e-02,6.948232782469228319e-02,1.376038359180530891e-02,-2.836488750455539234e-02,4.830328998705088472e-02,3.941734090153312803e-02,5.016315457257921467e-02,-3.540875693319359835e-02,5.757296692748463396e-02,-5.122847462786950939e-02,-4.062600034014970940e-02,-1.454796602929424830e-02,4.029251550233440421e-02,-3.606084752490371081e-02,1.922837312728780963e-03,-1.350954924028673759e-02,-1.772992842354858406e-02,3.157396081244528280e-02,-1.058217257298557298e-02,-1.092743019564693585e-03,-7.912775635372871542e-05,3.401232061016720709e-02,-2.259606909796451832e-02,-5.465770426475604488e-02,3.371689125922990027e-02,3.927337803976482800e-02,1.620665957282136846e-02,4.276578771055743189e-02,-3.558531102791856471e-02,2.973001317671654029e-03,1.472536925892972692e-02,-3.268358638970932789e-02,4.331690833025227810e-02,-2.239416326374944755e-02,-5.978806771512951840e-02,5.276237687664857984e-02,-2.224045209778525989e-02,-1.924483511041293407e-02,3.792457721771123891e-02,-6.491081602262424068e-03,-1.720204504241719390e-02,1.708316897610985541e-02,6.859068840269640088e-02,-4.826330037464680867e-02,4.616178882592844590e-02,6.246387523527024282e-02,1.200421707930420315e-02,-6.222636518787862808e-02,5.697914537318427702e-02,-1.809059271488012988e-02,4.625840652115284501e-03,-6.466396970340877737e-02,6.132085767309737590e-02,1.090219946138831081e-02,-6.885658743515690738e-02,-6.158052965822587155e-02,1.461055297320921521e-02,-3.688539055671492817e-02,-3.723225564131608240e-02,-3.564826845989495230e-02,2.671753444540641773e-02,2.024209930100140734e-02,1.648859197096088150e-02,-3.660252986816343174e-03,-4.007425752019049686e-02,-4.135304395784596132e-02,2.923994613990908362e-02,-4.287639994024625839e-02,-4.339855289459594589e-02,6.086377451518622944e-02,5.384006108261062823e-02,4.925309856983908080e-02,6.124414114294560174e-02,1.659332368095401550e-02,3.281421110262668084e-02,2.421848206575630269e-02,-3.065868871627197220e-02,3.793045984484551270e-02,4.220829405152364683e-02,-1.441284587592236467e-02,-1.398234285409906928e-02,-2.015389580290971941e-02,-4.718652651108887208e-02,3.984139812225156313e-03,1.486621047135396056e-02,1.774742420432591158e-02,-6.513976145455410705e-02,7.295683768239793685e-03,-2.220014292293353425e-02,-3.648078159518697294e-02,5.121679056643823474e-02,-5.835469997231750028e-02,6.948584747392735905e-02,5.726475223251251655e-03,-7.231719310848382098e-02,-1.259285381330321231e-02,2.736885392970575537e-02,-4.260840451217345719e-03,7.997523253437636981e-02,5.703849224469351858e-02,-5.475023679303416338e-03,-5.035494985784927380e-02,-3.274030177782597667e-02,-3.896351073926849345e-02,-4.519472395708083734e-02,-3.153316907352909232e-02,-2.190741578072097958e-03,1.028160787198796437e-02,1.571004939765548863e-02,-3.625071002831457834e-03,-3.246999909511331939e-02,-2.565902473702226169e-02,-6.101766732591902553e-02,6.057497992867221653e-02,-6.846828126972341610e-02,-4.790118764050235733e-02,2.169269145696541001e-02,-2.555816819206245885e-02,-3.025470025901801085e-02,2.690229404561313847e-02,-1.413125143401606706e-02,4.162246680812851062e-03,-1.834952327028374283e-02,-6.167382941534881036e-02,-4.412245995769624451e-02,2.518761742145673305e-02,1.954015329487479580e-02,-2.597139386915485113e-02,-2.510269172776154536e-02,1.902372232100482110e-03,6.807532767371674010e-02,-3.328386608286666281e-03,6.631692444634192107e-02,3.090027827414792896e-03,-3.235636654044428406e-02,-2.544910921933455500e-02,3.762036383251946697e-02,2.522596725056363773e-02,3.260163066965950790e-02,-2.532279511726994586e-02,-4.089584056071697039e-03,3.639222500166659768e-02,6.163887411994268400e-02,-2.867419329879403872e-02,2.303733046906300888e-02,-3.237668675896641229e-02,-7.490693395239023458e-03,2.464233827623975130e-03,3.089158773998741669e-02,-2.264122389152883018e-03,-5.269000765559733040e-02,-4.386214734591617481e-02,4.280264683578055042e-03,-5.824063294493592863e-02,4.550727884120984307e-02,1.942113569983417581e-02,4.901205800752997388e-02,-1.133279319858512477e-02,2.786955226372897498e-02,-1.534945239367299825e-02,-1.235462218692041057e-02,-5.890195315950549904e-02,-5.640872536905243428e-02,3.029187483589254951e-02,1.173076803071560793e-02,1.741792137774411664e-02,4.694145458417051109e-02,-3.406905573424608147e-02,7.609077427751397352e-03,-4.207890586817317896e-02,2.102749907723381467e-02,-1.653512845870599643e-02,7.301824892469658233e-03,1.227539026571070925e-02,-1.718920055905384572e-03,1.420108925754754586e-02,6.625204661613467993e-02,1.880633101783883016e-02,4.859757183968638206e-02,-3.867628086780781904e-02,-4.728513841327881134e-02,-2.791393338237137950e-02,-7.229579875807445530e-03,-2.549780072136789699e-02,1.253494034328213325e-02,7.768168185355032312e-03,3.555226786466503947e-02,-6.184370788535301956e-03,4.601787163768895905e-02,-2.614984927926938818e-02,5.299668668396301935e-02,2.453701679132520505e-02,5.341518767277325663e-02,6.557479903467493265e-02,-3.254574920276137508e-03,-1.470866924573636329e-03,4.080327006153922076e-02,-2.065350532515383003e-02,-5.831769968464860232e-02,4.588542381764932482e-02,3.578667341638230859e-02,-6.109743632114684325e-02,5.226811641365059630e-02,2.826061388859448659e-02,-5.881238427796901813e-02,-8.788103259931278124e-03,-1.661628705096906619e-02,-4.363871863344932073e-02,1.553747567481491253e-02,4.002450248339737421e-02,6.324181717119516447e-03,1.491628526000219300e-02,3.230052476047520164e-03,-4.018919894237653334e-02,3.263459530284321120e-02,6.238008651861748355e-02,2.975743956955979180e-02,-3.920236195112263011e-02,3.524241401228692117e-02,6.336850982581559988e-02,3.589687733745147019e-02,-2.791363654404589029e-02,-5.702302713892716014e-03,6.396592261234403456e-03,2.491286948503219217e-02,-4.570255219012553383e-02,-1.984809809099724945e-02,4.622729349282269501e-02,-2.209904344821203570e-02,1.288744886606680261e-02,-1.237351497999759735e-02,-5.483644323086742794e-02,6.059905175786017839e-02,2.325259558247576644e-02,4.320216613864782257e-02,-5.145882561733412797e-02,-7.105771289550206170e-03,-4.356994431005815904e-02,-5.060792101612584387e-02,-1.763927946328448099e-03,3.057127368880328822e-02,-4.338585259302681768e-02,-1.282930002781190390e-02,1.267630813803150708e-02,1.197705351534232229e-02,-2.495221940387510121e-02,2.722288079473824188e-02,3.313529372238307319e-02,1.582249547028343611e-02,4.285449078479554308e-02,1.977191049594208966e-02,2.450199500930760887e-02,-4.943757401022953746e-02,-6.988830404871175517e-02,-5.314430557931031085e-02,6.798175486183876196e-03,-6.513683570418297986e-02,-5.035598638631308410e-02,-2.704371122499942340e-02,-6.160872197966599240e-02,-2.042386901835928359e-02,-1.174644396974000755e-02,2.985312064986711880e-02,-1.721341133214789390e-02,-4.083991358648568493e-02,-6.492446053604204216e-03,-1.203404406078964137e-02,2.356626784355411730e-02,-1.706392389805929527e-02,-2.434901884843098871e-02,9.731621147435058281e-03,-5.636495258163849720e-02,1.123615334094865605e-03,-1.309308976288152231e-02,3.830863120126958184e-03,4.859236393794569980e-02,3.479275262760243154e-02,-5.532165307076014268e-03,5.670623318008848751e-02,-3.556752860892433560e-02,5.329971561462662488e-02,-3.185861464281132538e-02,-2.892390393893006645e-03,-5.928868715589561897e-03,2.090167562138759913e-02,-1.218146064647331918e-02,-4.744780978483631451e-03,-2.605657354757656002e-02,2.523259126633003654e-02,1.427680563570847506e-03,-1.501861436683595355e-02,-1.314106576309334411e-02,4.056332616360538838e-04,-2.033854592206384843e-02,1.245661705145090919e-02,-6.108367012516415819e-03,6.307071353581629458e-02,-2.650596600233225825e-02,-5.735969035192468174e-02,4.130977070879277013e-02,-7.525169071366530349e-02,1.819051316439846550e-02,6.530264479570123230e-03,-2.512462614769119321e-02,6.392782166917455877e-02,4.293484786773592646e-03,4.185664155646183493e-02,-2.139564397031332860e-02,1.160975513276138286e-02,-1.595223477625604125e-02,-5.450636882040713754e-02,3.432011445484259293e-02,-1.700845034687936339e-02,-1.630295298171785881e-02,-2.948344713330083508e-02,-7.164132383360128503e-03,-5.525428190728385452e-02,-6.232963162028640203e-02,4.789757546708427877e-02,-1.909789805900908438e-02,1.528201447364626459e-02,-3.674772982118574421e-02,-3.066487583625741170e-02,-4.535798674727328783e-02,1.515921484733475690e-02,4.739042522745721964e-02,-4.506991958780622726e-02,3.424691392029778625e-02,-3.307669844610418991e-02,1.603470795212104394e-02,-2.779670392053732245e-02,2.348357701258569838e-02,-5.296591323348445041e-02,-5.128259594578287589e-02,-5.174444142712169431e-02,4.441416014403888612e-02,-6.805077905153539275e-02,-2.887448014264643037e-02,5.789392422960277368e-02,4.316359600183881234e-02,1.159345203944120786e-02,5.630949719464542480e-02,4.629691094854743866e-02,9.889682731611738539e-03,-3.642111052608834609e-02,-3.248390280055381968e-02,-5.113676517121424486e-02,6.645710949396599516e-03,2.307771055150927703e-02,6.732092951183031582e-02,-3.048597423623541219e-02,-8.359226132345834795e-03,3.012062008436710778e-02,-9.817375147598578905e-04,1.572887488999456795e-02,5.224830609443065904e-02,3.280848081500730568e-02,5.331720777163465042e-02,-1.612027573492144216e-03,-1.326684300159495719e-02,-1.563695009035196912e-02,1.987598978065919716e-02,-4.183372115913022715e-02,4.753632026115350157e-02,3.494040616782432412e-02,-1.240914906846348614e-02,-1.580343737517752277e-03,-2.557899477626354896e-03,-2.627951910325629706e-02,-3.111250278634518016e-02,-3.464474785524226941e-02,-2.797101841195114361e-02,7.289893616821123412e-02,9.906937211393362225e-03,1.017309699340454392e-02,1.812926580457780920e-02,2.786968824429300259e-02,1.556736660690985312e-02,2.897741377604685573e-02,2.315154585017957165e-02,-8.802729378246908210e-03,4.203956163619925607e-02,2.091442891777551757e-02,-2.114980912438779032e-02,-1.842783036531385477e-02,-3.796992208749681852e-02,-2.305341896950982485e-03,5.145570171045679014e-02,6.532085245898865480e-03,4.002322451074650372e-02,-2.346438831882740120e-02,-1.565651945424961083e-02,4.540862511949106395e-02,2.848942617391661547e-02,7.267269502132898962e-02,6.703597305869368750e-02,-3.664083951902508823e-02,-5.301644215378284453e-02,-4.323402286682652418e-02,3.328259302387328450e-02,-4.280421198215436651e-02,5.694580750484942028e-02,-1.850384551799507532e-02,3.110747901117679685e-03,1.248214686785046636e-02,-4.760295307985237118e-02,-5.075185625669535044e-02,-2.110783292065488911e-02,9.730214555806396617e-03,7.965988396514618250e-03,-3.922290609077076773e-02,-4.436414256671630807e-02,-5.842575879373071435e-02,-6.453269015755682542e-03,4.910873076299877849e-02,-6.455874582845916310e-02,2.621345325041524264e-03,-6.863210700391078264e-03,1.737122350581172397e-02,9.010707242974619335e-03,-4.378136299014141058e-02,-2.941679615220396671e-02,4.246399863186214874e-02,3.588474433508383882e-02,2.491051462774761596e-02,4.399577636073768311e-02,-5.802449945552769217e-02,5.292330325592374540e-02,-3.390037778569611471e-02,-3.028317403701138999e-02
